RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,"L_rad,t",Size_rad,Mstar,R_50,g-r,D_4000,C,mu_50,M_{BH},eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Plate,Julian,Fibre,SNVSS,SFIRST,RCl,Offset,FIRST_ID,NVSS_ID
12.829868,1.72511,0.1583,False,False,True,False,False,False,False,False,False,25.03,94.31,,,,,,,,,,,,,,,522,52024,52,165.0,,4,,,J005119+014330
12.973169,1.8397,0.3576,False,False,True,False,False,False,False,False,False,25.28,19.62,,,,,,,,,,,,,,,523,52026,104,48.0,,2,,,J005153+015022
12.939474,1.42643,0.3345,False,True,False,False,False,False,False,False,False,25.66,170.89,,,,,,,,,,,,,,,523,52026,124,134.0,4.2,2,0.95,J005145.4+012535,J005145+012535
12.872948,3.265,0.0988,False,False,True,False,False,False,True,False,False,25.34,51.06,11.45,5.1293868225445065,1.07,1.98,3.04,9.23169,8.49,-1.239,-1.774,0.0,-0.562,0.862,6.17,0.0,523,52026,323,919.0,,2,,,J005129+031554
12.896392,3.44177,0.06565,True,False,False,False,False,False,False,False,False,,,11.2,3.627742678651101,0.82,1.41,3.64,9.28255,8.35,-0.592,-1.592,0.0,0.176,0.339,6.29,0.0,523,52026,371,106.7,78.5,1,0.29,J005135.1+032630,J005135+032630
13.315014,1.82791,0.179,False,False,True,False,False,False,False,False,False,24.74,293.53,,,,,,,,,,,,,,,526,52312,186,64.0,,4,,,J005315+014940
13.388559,3.13532,0.2689,False,True,False,False,False,False,True,False,False,26.41,136.81,,,,,,,,,,,,,,,526,52312,616,1221.0,,4,,,J005333+030807
13.445732,3.19863,0.1761,False,True,False,False,False,False,False,False,False,25.07,30.32,,,,,,,,,,,,,,,527,52342,378,142.0,27.7,2,2.4,J005346.9+031155,J005346+031155
13.622152,1.68174,0.07719,True,False,False,False,False,False,False,False,False,,,11.4,6.050314306702366,1.0,1.98,3.12,9.03826,8.42,0.102,0.039,0.602,1.817,0.628,5.81,0.0,528,52022,93,63.6,26.3,1,0.7,J005429.3+014054,J005429+014054
14.242399,1.73157,0.0531,False,True,False,False,False,False,False,False,False,24.06,116.37,11.26,3.7400343040268575,1.11,2.01,3.06,9.31607,8.46,0.435,1.725,0.602,3.14,1.3,5.89,0.0,533,51994,192,174.9,34.3,4,0.33,J005658.1+014353,J005658+014353
14.437874,0.83757,0.125,False,True,False,True,False,False,False,False,False,24.54,92.37,,,,,,,,,,,,,,,534,51997,3,88.7,,4,,,J005745+005015
14.569174,1.61694,0.1379,False,True,False,False,False,False,False,False,False,25.42,119.77,,,,,,,,,,,,,,,535,51999,79,543.0,,4,,,J005816+013700
14.956294,2.54901,0.1518,False,False,False,False,False,False,False,False,False,24.65,24.08,,,,,,,,,,,,,,,539,52017,339,75.0,17.4,2,1.35,J005949.5+023256,J005949+023256
15.140734,1.7794,0.5066,False,False,True,False,False,False,False,False,False,25.54,15.35,,,,,,,,,,,,,,,540,51996,436,40.0,,2,,,J010033+014645
7.7599253,33.96297,0.0625,False,True,False,False,False,False,True,False,False,23.85,32.56,11.14,5.093528895538843,1.04,2.03,3.21,8.92778,8.51,1.526,-1.272,0.778,2.429,-1.536,5.78,0.0,542,51993,41,76.0,,2,,,J003102+335746
7.9404887,37.05825,0.0774,False,False,True,False,False,False,True,False,False,24.44,115.39,11.39,5.673131141680907,1.04,1.99,3.41,9.08417,8.37,0.945,1.091,0.845,3.261,0.429,5.92,0.0,543,52017,11,193.0,5.4,4,0.56,J003145.7+370329,J003145+370329
7.9744746,37.78657,0.0408,False,True,False,False,False,False,False,False,False,25.04,104.36,,,,,,,,,,,,,,,544,52201,127,2843.6,225.5,4,0.63,J003153.8+374711,J003153+374711
7.9657552,39.99336,0.06578,True,False,False,False,False,False,False,False,False,,,10.83,4.151751128218541,0.85,1.51,2.86,8.79536,7.36,-0.427,-2.229,0.477,-0.04,-0.198,7.57,1.0,544,52201,370,99.7,99.2,1,0.31,J003151.7+395936,J003151+395936
8.2167033,43.7969,0.1281,False,True,False,False,False,False,False,False,False,25.1,34.09,,,,,,,,,,,,,,,547,51959,251,304.0,86.2,4,0.38,J003252.0+434748,J003252+434748
8.5630229,45.25542,0.18,False,True,False,False,False,False,False,False,False,25.0,85.36,,,,,,,,,,,,,,,548,51986,18,115.0,28.2,2,1.04,J003415.1+451519,J003415+451519
8.4550868,46.58636,0.1249,False,False,True,False,False,False,True,False,False,24.55,108.07,,,,,,,,,,,,,,,548,51986,512,91.0,11.2,4,1.15,J003349.2+463510,J003349+463510
9.0161102,51.16591,0.125,False,False,True,False,False,False,False,False,False,24.56,38.65,,,,,,,,,,,,,,,552,51992,214,92.0,,2,,,J003603+510957
9.0146047,50.93962,0.2017,False,True,False,False,False,False,False,False,False,25.36,58.68,,,,,,,,,,,,,,,552,51992,271,206.0,,4,,,J003603+505622
9.0435689,52.06355,0.0992,False,True,False,False,False,False,False,False,False,24.98,82.5,11.56,10.912734811867066,1.04,1.98,3.14,8.68595,8.7,0.636,-0.675,0.778,1.916,-0.315,5.99,0.0,552,51992,471,390.0,53.8,2,1.05,J003610.4+520348,J003610+520348
9.2210459,52.14857,0.19,False,True,False,False,False,False,False,False,False,25.32,71.77,,,,,,,,,,,,,,,552,51992,635,213.0,,2,,,J003653+520854
9.0556824,52.56004,0.3149,False,False,True,False,False,False,False,False,False,25.98,23.26,,,,,,,,,,,,,,,553,51999,339,318.7,,2,,,J003613+523336
9.1707987,53.66405,0.1857,False,True,False,False,False,False,True,False,False,24.89,14.12,,,,,,,,,,,,,,,553,51999,426,83.0,,2,,,J003640+533950
9.2069672,53.69423,0.1006,False,True,False,False,False,False,True,False,False,24.71,104.19,,,,,,,,,,,,,,,554,52000,297,204.1,2.8,4,0.53,J003649.6+534139,J003649+534139
9.3819967,54.30783,0.3371,False,False,True,False,False,False,False,False,False,25.15,48.94,,,,,,,,,,,,,,,554,52000,531,41.0,,2,,,J003731+541828
9.4511892,54.39627,0.1243,False,False,True,False,False,False,True,False,False,24.7,39.93,,,,,,,,,,,,,,,555,52266,227,129.0,,2,1.34,,J003748+542346
9.6393056,55.72609,0.2212,False,False,True,False,False,False,False,False,False,24.99,46.9,,,,,,,,,,,,,,,555,52266,605,72.6,,2,,,J003833+554333
9.8051056,56.31644,0.1389,False,True,False,False,False,False,False,False,False,24.74,42.26,,,,,,,,,,,,,,,557,52253,184,110.0,19.2,2,1.58,J003913.2+561859,J003913+561859
9.9083394,58.21227,0.4502,False,False,True,False,False,False,False,False,False,25.64,17.25,,,,,,,,,,,,,,,558,52317,414,65.9,,2,,,J003938+581244
10.311808,58.97677,0.1981,False,False,True,False,False,False,False,False,False,25.37,19.87,,,,,,,,,,,,,,,559,52316,235,218.6,,2,,,J004114+585836
10.650084,59.0966,0.4708,False,False,True,False,False,False,False,False,False,25.69,12.3,,,,,,,,,,,,,,,560,52296,108,66.5,,2,,,J004236+590547
10.520788,60.59657,0.2536,False,False,True,False,False,False,True,False,False,25.36,21.1,,,,,,,,,,,,,,,560,52296,370,125.6,,2,,,J004204+603547
8.775237,2.7843,0.2061,False,False,True,False,False,False,False,False,False,24.84,52.16,,,,,,,,,,,,,,,564,52224,115,60.1,,2,,,J003506+024703
8.7729095,3.26102,0.2055,False,False,True,False,False,False,False,False,False,24.91,30.17,,,,,,,,,,,,,,,564,52224,504,70.1,,2,,,J003505+031539
8.9619853,3.37574,0.2014,False,False,True,False,False,False,False,False,False,25.37,11.42,,,,,,,,,,,,,,,565,52225,509,212.4,,2,,,J003550+032232
9.227005,3.28903,0.1416,False,True,False,False,False,False,False,False,False,24.75,88.88,,,,,,,,,,,,,,,567,52252,233,110.0,,4,,,J003654+031720
9.2479309,4.26536,0.1423,False,False,True,False,False,False,True,False,False,24.45,8.12,,,,,,,,,,,,,,,567,52252,407,53.7,,2,,,J003659+041555
9.5163177,3.80771,0.089,False,True,False,False,False,False,False,False,False,24.33,212.98,11.56,8.806337603829322,1.02,2.01,3.16,8.87223,8.69,0.79,0.165,0.602,2.563,0.032,6.13,0.0,568,52254,624,111.0,8.0,4,0.65,J003803.9+034827,J003803+034827
9.9243785,3.75467,0.091,False,True,False,False,False,False,False,False,False,23.98,59.98,11.77,6.6946325268736135,0.96,1.81,3.1,9.32037,8.04,0.111,2.018,0.477,2.997,1.789,5.73,0.0,571,52286,76,47.0,,2,1.33,,J003941+034516
9.9664795,3.45717,0.1653,False,True,False,False,False,False,False,False,False,25.68,104.36,,,,,,,,,,,,,,,572,52289,229,669.0,,4,,,J003951+032725
10.024654,4.57699,0.2215,False,False,True,False,False,False,True,False,False,25.12,74.89,,,,,,,,,,,,,,,572,52289,550,96.0,,4,,,J004005+043437
10.232327,4.14943,0.3399,False,True,False,False,False,False,True,False,False,25.17,19.58,,,,,,,,,,,,,,,574,52355,274,41.9,,2,,,J004055+040857
10.159644,4.29669,0.2405,False,False,True,False,False,False,False,False,False,25.0,67.02,,,,,,,,,,,,,,,574,52355,352,62.0,1.0,4,0.23,J004038.3+041748,J004038+041748
10.417112,4.03401,0.2112,False,True,False,False,False,False,False,False,False,25.08,27.64,,,,,,,,,,,,,,,575,52319,146,97.0,,2,,,J004140+040202
10.578684,5.55549,0.1408,False,False,True,False,False,False,False,False,False,24.93,26.54,,,,,,,,,,,,,,,577,52367,374,167.1,,2,,,J004218+053319
10.657839,5.60379,0.0908,False,False,True,False,False,False,False,True,False,25.06,99.41,,,,,,,,,,,,,,,577,52367,575,572.0,,4,,,J004237+053613
10.763472,4.34239,0.1539,False,False,True,False,False,False,True,False,False,25.06,43.08,,,,,,,,,,,,,,,578,52339,70,184.4,,2,,,J004303+042032
10.895857,3.53844,0.2354,False,False,True,False,False,False,False,False,False,25.47,46.65,,,,,,,,,,,,,,,579,52338,56,188.0,21.5,4,1.96,J004335.0+033218,J004335+033218
11.040239,4.18078,0.342,False,False,True,False,False,False,False,False,False,25.26,32.43,,,,,,,,,,,,,,,580,52368,105,50.3,,2,,,J004409+041050
10.987401,5.29203,0.0353,False,False,True,False,False,False,True,False,False,23.16,25.28,,,,,,,,,,,,,,,580,52368,461,50.5,36.1,2,0.24,J004356.9+051731,J004356+051731
11.063786,4.86782,0.1846,False,False,True,False,False,False,False,False,False,24.61,9.7,,,,,,,,,,,,,,,580,52368,594,44.2,,2,,,J004415+045204
11.053018,4.31055,0.3257,False,False,True,False,False,False,False,False,False,25.52,10.1,,,,,,,,,,,,,,,581,52356,320,103.4,,2,,,J004412+041837
11.174417,5.42812,0.4419,False,False,True,False,False,False,False,False,False,25.45,53.78,,,,,,,,,,,,,,,581,52356,584,44.0,,2,,,J004441+052541
14.414335,4.11883,0.5943,False,False,False,False,False,False,True,False,False,25.91,10.75,,,,,,,,,,,,,,,585,52027,351,64.2,,2,,,J005739+040707
14.551208,3.51046,0.1479,False,True,False,False,False,False,True,False,False,24.69,39.51,,,,,,,,,,,,,,,586,52023,312,86.0,,2,,,J005812+033037
14.678228,5.10678,0.3525,False,True,False,False,False,False,True,False,False,25.31,46.79,,,,,,,,,,,,,,,586,52023,602,53.8,3.2,2,1.35,J005842.7+050624,J005842+050624
14.778381,3.93529,0.2691,False,True,False,False,False,False,False,False,False,25.01,27.34,,,,,,,,,,,,,,,587,52026,551,49.1,1.3,2,1.06,J005906.8+035607,J005906+035607
14.806363,4.19785,0.2146,False,False,True,False,False,False,False,False,False,24.87,67.06,,,,,,,,,,,,,,,588,52029,358,58.0,,4,,,J005913+041152
15.080699,4.6819,0.09174,True,False,False,False,False,False,False,False,False,,,11.2,4.26921136089752,0.98,1.89,2.99,9.14112,8.35,-0.377,-0.756,0.301,0.88,0.624,6.27,0.0,589,52055,565,53.6,13.9,1,0.39,J010019.3+044054,J010019+044054
15.166501,3.00307,0.092,False,True,False,False,False,False,False,False,False,24.93,238.01,11.52,7.397349816510856,1.04,1.98,3.22,8.98367,8.65,1.293,1.628,0.903,3.918,0.407,6.32,0.0,590,52057,217,412.0,,4,,,J010039+030011
15.154739,4.51674,0.2272,False,False,True,False,False,False,False,False,False,24.98,37.08,,,,,,,,,,,,,,,590,52057,375,65.8,5.2,2,0.83,J010037.1+043100,J010037+043100
15.277636,2.78685,0.1098,False,True,False,False,False,False,False,False,False,24.59,147.48,,,,,,,,,,,,,,,591,52022,194,131.0,23.5,4,2.93,J010106.6+024712,J010106+024712
15.466805,2.84607,0.3396,False,False,True,False,False,False,False,False,False,25.26,17.4,,,,,,,,,,,,,,,592,52025,73,51.4,,2,,,J010152+025045
15.53512,3.69953,0.1689,False,True,False,False,False,False,True,False,False,25.16,24.83,,,,,,,,,,,,,,,593,52026,436,193.0,20.7,2,0.64,J010208.4+034158,J010208+034158
15.925679,3.44943,0.2042,False,True,False,False,False,False,False,False,False,24.75,35.66,,,,,,,,,,,,,,,595,52023,409,49.0,,2,,,J010342+032657
16.055274,3.27905,0.2222,False,False,True,False,False,False,True,False,False,25.24,9.52,,,,,,,,,,,,,,,595,52023,612,127.0,,2,,,J010413+031644
11.325881,63.28793,0.1533,False,True,False,False,False,False,False,False,False,24.82,119.02,,,,,,,,,,,,,,,596,52370,17,107.0,15.5,4,1.8,J004518.2+631716,J004518+631716
11.152529,63.47019,0.4263,False,True,False,False,False,False,True,False,False,25.73,63.85,,,,,,,,,,,,,,,596,52370,221,90.0,53.5,4,0.66,J004436.6+632812,J004436+632812
12.439577,64.10612,0.1102,False,True,False,False,False,False,False,False,False,24.39,47.24,,,,,,,,,,,,,,,600,52317,258,81.0,49.5,4,1.74,J004945.4+640622,J004945+640622
13.510926,62.91869,0.2211,False,False,True,False,False,False,False,False,False,24.83,39.43,,,,,,,,,,,,,,,603,52056,96,49.4,,2,,,J005402+625507
13.477007,63.48817,0.219,False,False,True,False,False,False,False,False,False,25.26,105.95,,,,,,,,,,,,,,,603,52056,152,138.0,3.0,4,2.71,J005354.4+632917,J005354+632917
13.872975,61.8937,0.1786,False,True,False,False,False,False,False,False,False,25.14,29.61,,,,,,,,,,,,,,,605,52353,308,164.0,,2,,,J005529+615337
14.175167,63.31692,0.1587,False,False,True,False,False,False,False,False,False,25.18,178.38,,,,,,,,,,,,,,,605,52353,639,228.0,,4,,,J005642+631900
14.202427,61.28589,0.3049,False,False,True,False,False,False,True,False,False,25.4,10.34,,,,,,,,,,,,,,,606,52365,280,90.5,,2,,,J005648+611709
14.529876,60.85263,0.113,False,True,False,False,False,False,False,False,False,24.72,63.04,,,,,,,,,,,,,,,607,52368,139,163.0,8.8,2,1.02,J005807.1+605109,J005807+605109
14.873221,61.28541,0.2788,False,False,False,False,False,False,False,False,False,25.49,91.42,,,,,,,,,,,,,,,609,52339,84,136.5,,4,,,J005929+611707
15.089625,60.6704,0.1586,False,False,True,False,False,False,True,False,False,24.56,43.7,,,,,,,,,,,,,,,611,52055,163,54.6,,2,,,J010021+604013
15.547415,57.57364,0.1519,False,True,False,False,False,False,False,False,False,24.79,66.98,,,,,,,,,,,,,,,615,52347,164,102.0,,4,,,J010211+573425
15.791854,52.88248,0.3366,False,False,True,False,False,False,False,False,False,25.26,81.26,,,,,,,,,,,,,,,618,52049,378,53.0,,4,,,J010310+525256
15.955944,54.67111,0.0469,False,True,False,False,False,False,False,False,False,23.66,161.27,,,,,,,,,,,,,,,619,52056,158,90.0,25.0,2,0.06,J010349.4+544015,J010349+544015
15.96396,53.72615,0.3121,False,True,False,False,False,False,True,False,False,25.78,41.13,,,,,,,,,,,,,,,619,52056,240,209.0,12.4,2,0.35,J010351.3+534334,J010351+534334
15.938829,51.31355,0.4502,False,False,True,False,False,False,False,False,False,25.6,37.24,,,,,,,,,,,,,,,620,52375,407,59.8,,2,,,J010345+511848
16.177162,53.40586,0.06389,True,False,False,False,False,False,False,False,False,,,11.29,4.447067468555951,1.04,2.02,3.43,9.19567,8.76,0.084,-0.792,0.477,1.308,0.153,6.09,0.0,621,52055,572,61.2,9.1,1,0.54,J010442.5+532421,J010442+532421
16.238788,50.46559,0.06026,True,False,False,False,False,False,False,False,False,,,11.39,6.331479478246887,1.12,1.89,3.33,8.98881,8.34,0.183,-1.176,0.301,1.178,-0.17,6.86,0.0,623,52051,61,173.4,81.4,1,0.13,J010457.3+502756,J010457+502756
16.261449,47.18661,0.1986,False,True,False,False,False,False,False,False,False,25.83,68.16,,,,,,,,,,,,,,,624,52377,376,625.0,98.1,4,0.24,J010502.7+471111,J010502+471111
16.33535,47.68471,0.1951,False,False,True,False,False,False,False,False,False,25.09,33.58,,,,,,,,,,,,,,,624,52377,501,118.0,,2,,,J010520+474104
16.445614,47.11748,0.2747,False,False,False,False,False,False,True,False,False,25.07,26.86,,,,,,,,,,,,,,,624,52377,567,53.7,,2,,,J010546+470702
16.406805,48.52846,0.0571,True,False,False,False,False,False,False,False,False,,,11.38,5.633362198899621,1.09,1.98,2.95,9.08028,8.39,-0.727,-1.593,0.0,0.043,0.47,6.45,0.0,625,52145,232,89.5,69.0,1,0.23,J010537.6+483142,J010537+483142
16.58753,43.16777,0.2258,False,True,False,True,False,False,False,False,False,24.81,58.6,,,,,,,,,,,,,,,628,52083,331,45.0,15.4,4,1.44,J010621.0+431003,J010621+431003
16.585725,42.80005,0.2287,False,False,True,False,False,False,False,False,False,24.77,49.56,,,,,,,,,,,,,,,628,52083,387,40.3,4.4,2,0.53,J010620.5+424800,J010620+424800
16.73888,45.779,0.2246,False,False,True,False,False,False,True,False,False,25.39,24.16,,,,,,,,,,,,,,,629,52051,526,174.9,115.1,2,0.49,J010657.3+454644,J010657+454644
16.847979,41.07922,0.3175,False,False,True,False,False,False,False,False,False,25.09,10.4,,,,,,,,,,,,,,,631,52079,247,40.4,,2,,,J010723+410445
21.246547,-7.84454,0.2145,False,False,True,False,False,False,False,False,False,24.91,41.33,,,,,,,,,,,,,,,639,52146,290,64.8,3.8,2,0.4,J012459.1-075040,J012459-075040
21.559255,-7.21367,0.08654,True,False,False,False,False,False,False,False,False,,,10.96,5.348022624424189,0.76,1.3,3.07,8.70543,7.85,-0.918,-2.778,-99.0,-0.844,-0.044,7.66,1.0,641,52199,476,189.8,193.2,1,0.15,J012614.2-071249,J012614-071249
21.839266,-8.77724,0.3937,False,False,True,False,False,False,False,False,False,25.39,13.77,,,,,,,,,,,,,,,644,52149,209,49.7,,2,,,J012721-084638
21.884745,-7.18526,0.059,False,True,False,False,False,False,False,False,False,24.18,391.13,,,,,,,,,,,,,,,644,52149,549,183.0,,2,,,J012732-071106
23.414722,-10.20316,0.1596,False,False,True,False,False,False,False,False,False,24.67,92.57,,,,,,,,,,,,,,,646,52523,262,70.0,,4,,,J013339-101211
23.75273,-10.16306,0.2921,False,False,True,False,False,False,False,False,False,25.44,78.17,,,,,,,,,,,,,,,648,52559,166,110.0,1.6,4,0.53,J013500.6-100947,J013500-100947
0.026362,-8.86521,0.1765,False,False,True,False,False,False,False,False,False,24.62,10.28,,,,,,,,,,,,,,,650,52143,528,50.0,,2,,,J000006-085154
0.7168413,-9.22956,0.07628,True,False,False,False,False,False,False,False,False,,,11.19,4.510499509935662,1.05,1.96,3.32,9.08337,8.48,0.873,-0.295,-99.0,2.371,-0.321,6.18,0.0,655,52162,581,148.4,20.9,1,0.11,J000252.0-091346,J000252-091346
0.7241147,-10.90606,0.1275,False,False,True,False,False,False,True,False,False,24.53,51.0,,,,,,,,,,,,,,,656,52148,251,82.3,,2,,,J000253-105421
0.7202367,-10.66558,0.1275,False,True,False,False,False,False,True,False,False,24.74,95.51,,,,,,,,,,,,,,,656,52148,297,133.0,12.6,4,0.67,J000252.8-103956,J000252-103956
0.6967293,-9.28422,0.0529,False,True,False,False,False,False,False,False,False,23.54,80.6,10.96,2.4703629549620763,1.06,2.01,3.01,9.3763,8.56,1.727,-1.262,-99.0,2.632,-1.726,5.86,0.0,656,52148,398,53.0,4.0,2,0.7,J000247.2-091703,J000247-091703
0.8494626,-9.48964,0.2,False,False,True,False,False,False,False,False,False,24.99,19.21,,,,,,,,,,,,,,,656,52148,636,90.6,,2,,,J000323-092922
0.9448526,-10.86752,0.1959,False,False,True,False,False,False,True,False,False,25.04,134.02,,,,,,,,,,,,,,,657,52177,13,106.0,6.7,4,0.41,J000346.7-105203,J000346-105203
0.9389107,-9.60826,0.1031,False,True,False,False,False,True,False,False,False,24.74,34.67,,,,,,,,,,,,,,,658,52146,397,207.0,99.3,4,0.04,J000345.3-093629,J000345-093629
1.0900833,-9.81282,0.1644,False,False,True,False,False,False,False,False,False,25.02,11.2,,,,,,,,,,,,,,,659,52199,395,146.8,,2,,,J000421-094846
1.3085147,-10.73233,0.126,False,False,True,False,False,False,False,False,False,24.35,39.27,,,,,,,,,,,,,,,660,52177,133,56.3,,2,,,J000514-104356
1.5571873,-10.43852,0.1132,False,False,True,False,False,False,False,False,False,25.03,19.54,,,,,,,,,,,,,,,662,52147,126,336.9,,2,,,J000613-102618
1.5575686,-8.40458,0.1488,False,True,False,False,False,False,True,False,False,25.1,205.09,,,,,,,,,,,,,,,662,52147,441,218.8,,4,,,J000613-082416
1.905592,-8.27868,0.429,False,False,True,False,False,False,False,False,False,26.08,29.96,,,,,,,,,,,,,,,665,52168,444,202.9,,2,,,J000737-081643
22.433909,-1.2351,0.4046,False,False,True,False,False,False,True,False,False,25.57,43.88,,,,,,,,,,,,,,,673,52162,286,70.7,5.7,2,1.07,J012944.1-011406,J012944-011406
22.901204,-0.17624,0.3454,False,False,True,False,False,False,True,False,False,25.88,53.46,,,,,,,,,,,,,,,676,52178,159,208.0,,4,,,J013136-001034
22.955861,-1.1382,0.181,False,True,False,False,False,False,False,False,False,24.84,64.07,,,,,,,,,,,,,,,677,52606,289,79.0,7.7,2,0.31,J013149.4-010817,J013149-010817
23.45297,-0.6994,0.099,False,False,True,False,False,False,True,False,False,24.73,132.55,,,,,,,,,,,,,,,680,52200,30,223.0,79.9,4,0.27,J013348.7-004157,J013348-004157
23.949876,-0.80012,0.1871,False,True,False,False,False,False,False,False,False,24.82,108.33,,,,,,,,,,,,,,,684,52523,15,70.0,,4,,,J013547-004800
0.213216,0.78772,0.1484,False,False,True,False,False,False,False,False,False,24.52,26.82,,,,,,,,,,,,,,,686,52519,617,58.6,5.5,2,1.54,J000051.1+004715,J000051+004715
0.3368787,0.08066,0.2127,False,False,True,False,False,False,True,False,False,25.31,166.56,,,,,,,,,,,,,,,687,52518,67,165.0,,4,,,J000120+000450
0.2563447,0.15609,0.4401,False,False,True,False,False,False,False,False,False,25.67,24.05,,,,,,,,,,,,,,,687,52518,473,73.7,15.2,2,1.88,J000101.5+000921,J000101+000921
